,geo_key_id,geo_type,geo_value,population
819,558,county,19023,104663.74950093549
820,4557,county,19025,88664.4513257192
821,559,county,19027,75758.03082566294
822,4558,county,19029,115974.0930918099
823,560,county,19031,172213.02755784668
824,561,county,19033,213970.60920411174
825,2206,county,19035,31680.962244043632
826,562,county,19037,29432.020629016424
827,563,county,19039,22006.91227655622
828,2416,county,19041,60758.13187717281
829,564,county,19043,120135.81989102608
830,565,county,19045,227389.49034578548
831,2156,county,19047,162960.28251051882
832,566,county,19049,119186.29160134231
833,567,county,19051,66843.46548192142
834,2347,county,19053,30024.942169651982
835,568,county,19055,131878.4258300972
836,569,county,19057,124051.34400764856
837,570,county,19059,78171.33404891154
838,571,county,19061,86716.73791261457
839,4559,county,19063,3066.9786903453
840,2417,county,19065,257916.17799375462
841,2250,county,19067,117690.68136597864
842,2157,county,19069,175585.3825681827
843,2481,county,19071,34072.32924104168
844,2389,county,19073,54020.76410335692
845,572,county,19075,43797.481429640786
846,4560,county,19077,32418.42178532636
847,2103,county,19079,70288.66354021829
848,573,county,19081,24245.632181736117
849,4561,county,19083,101041.72960486556
850,574,county,19085,113376.70405254708
851,2027,county,19087,118750.33241871205
852,2137,county,19089,23877.70345245557
853,2296,county,19091,206069.93457971618
854,4562,county,19093,105300.75713655356
855,575,county,19095,186140.20897900977
856,4563,county,19097,181780.79902329823
857,576,county,19099,206470.27702337442
858,577,county,19101,135003.147141386
859,578,county,19103,83332.12570533308
860,2228,county,19105,167156.07340570903
861,2390,county,19107,126503.01154738356
862,2418,county,19109,136646.03902661847
863,579,county,19111,70408.26917605549
864,580,county,19113,225637.21856682247
865,581,county,19115,89013.87522104786
866,2419,county,19117,43849.32332539192
867,582,county,19119,53103.1540418426
868,583,county,19121,100953.02505645361
869,584,county,19123,200592.589633478
870,585,county,19125,124562.59746478149
871,586,county,19127,110534.25961957035
872,587,county,19129,59377.423716209014
873,4564,county,19131,78619.00141355203
874,2120,county,19133,104247.63829146436
875,2348,county,19135,11588.779632738715
876,2251,county,19137,14212.676666015197
877,588,county,19139,106647.3402047545
878,4565,county,19141,56372.11424347286
879,4566,county,19143,11914.615024397142
880,4567,county,19145,84978.48103369544
881,4568,county,19147,30981.249209767335
882,589,county,19149,137814.39831344128
883,4569,county,19151,135919.11397593434
884,590,county,19153,411349.3069660384
885,591,county,19155,121973.27606407867
886,2469,county,19157,101425.08688468642
887,4570,county,19159,45523.773289288605
888,4571,county,19161,75438.18136884007
889,592,county,19163,216160.48601942766
890,2297,county,19165,55598.279139147846
891,2349,county,19167,114467.32507177797
892,593,county,19169,128676.86536344078
893,4572,county,19171,44625.0083797772
894,4573,county,19173,71776.12513438144
895,4574,county,19175,81947.32192860782
896,4575,county,19177,189952.50159003562
897,4121,county,19179,77943.10346159207
898,594,county,19181,75373.32706519458
899,2491,county,19183,163020.37451299332
900,4576,county,19185,83208.65354753856
901,595,county,19187,293829.34055690677
902,4577,county,19189,89632.17801100937
903,4578,county,19191,26170.406254082205
904,596,county,19193,89419.6024771763
905,4579,county,19195,86530.08643391666
906,4580,county,19197,136566.18448176098
907,597,county,20000,
908,598,county,20001,30929.018784468448
909,2110,county,20003,64524.186109683105
910,599,county,20005,17525.46006045493
911,4581,county,20007,18012.846426633958
912,600,county,20009,173397.67914829587
913,601,county,20011,25705.426098350363
914,602,county,20013,97596.70433547634
915,603,county,20015,233131.4111083618
916,604,county,20017,98396.11396437137
917,2076,county,20019,26624.388517489268
918,605,county,20021,168378.16480112716
919,4582,county,20023,5827.71429700377
920,2298,county,20025,81596.47339748348
921,606,county,20027,105225.80148345616
922,607,county,20029,30031.161484594217
923,2121,county,20031,204115.71638255968
924,4583,county,20033,41022.29941972921
925,608,county,20035,103695.69957027462
926,2028,county,20037,110414.02065075684
927,2391,county,20039,24370.25220480483
928,609,county,20041,161714.8637922162
929,2111,county,20043,19098.35313868572
930,610,county,20045,112298.20325396425
931,611,county,20047,136611.0270400967
932,4584,county,20049,8529.882604448429
933,612,county,20051,49493.44758668677
934,2350,county,20053,36312.118053308346
935,613,county,20055,40338.33916816796
936,614,county,20057,59941.299081472454
937,615,county,20059,120039.3890451859
938,616,county,20061,187158.4723079683
939,4585,county,20063,21731.144841200057
940,4586,county,20065,49886.568916820834
941,617,county,20067,262.0281690140845
942,4587,county,20069,79353.12658292043
943,4588,county,20071,8697.552804929877
944,4589,county,20073,8332.667802421676
945,4590,county,20075,17339.0
946,2470,county,20077,47389.912532455266
947,618,county,20079,126738.8823820718
948,4591,county,20081,13825.0
949,4592,county,20083,65649.63992789877
950,619,county,20085,115284.60103415998
951,620,county,20087,150035.4970242409
952,4593,county,20089,67039.0503871421
953,621,county,20091,477016.2075370396
954,4594,county,20093,9471.864652137132
955,622,county,20095,90298.7554538747
956,4595,county,20097,53599.20396172513
957,623,county,20099,210953.15652101405
958,4596,county,20101,20270.596302003083
959,624,county,20103,134407.83573404854
960,4597,county,20105,61313.59708065812
961,625,county,20107,22430.02795905618
962,2351,county,20109,6688.814472634099
963,2207,county,20111,88539.99065309475
964,626,county,20113,109589.04967222764
965,627,county,20115,92146.60359667685
966,628,county,20117,114052.24555965519
967,4598,county,20119,5657.572112025077
968,629,county,20121,81849.61135396837
969,4599,county,20123,14794.572833895683
970,630,county,20125,65542.41675559996
971,4600,county,20127,46780.41731581255
972,2179,county,20129,21716.518361213486
973,2420,county,20131,169257.3068417848
974,4601,county,20133,58471.40695341443
975,4602,county,20135,58875.582958737534
976,4603,county,20137,42721.74754701503
977,631,county,20139,119168.63560434362
978,4604,county,20141,59722.0903254197
979,632,county,20143,33365.48009613997
980,633,county,20145,140049.0547774678
981,2421,county,20147,58624.76591953802
982,2029,county,20149,70263.91129912813
983,2252,county,20151,182595.19252878602
984,2138,county,20153,69182.50965508337
985,634,county,20155,198147.26607236027
986,4605,county,20157,71449.28982569101
987,635,county,20159,93287.39317587434
988,636,county,20161,131026.62643342261
989,4606,county,20163,32505.467010209948
990,4607,county,20165,132729.78010248212
991,4608,county,20167,61887.84892723045
992,4122,county,20169,96240.74402571948
993,4609,county,20171,2748.162056967624
994,637,county,20173,459282.5812439341
995,638,county,20175,41180.82069960135
996,639,county,20177,232319.4438787949
997,4610,county,20179,21106.434246816374
998,4611,county,20181,8239.033638137289
999,4612,county,20183,146040.97634045046
1000,4613,county,20185,210712.89571730362
1001,4614,county,20187,63103.01093653728
1002,4615,county,20189,30005.155629139073
1003,640,county,20191,132146.49045571857
1004,4616,county,20193,39186.319481128
1005,4617,county,20195,78959.97435970225
1006,2438,county,20197,133702.97106301814
1007,4618,county,20199,13525.250392264577
1008,4619,county,20201,66201.5639054596
1009,4620,county,20203,7372.362188543539
1010,641,county,20205,47411.37610642876
1011,4621,county,20207,4409.3129059110515
1012,642,county,20209,158839.61337718798
1013,643,county,21000,
1014,644,county,21001,109000.64090999024
1015,645,county,21003,109507.49622546173
1016,646,county,21005,71288.9048400328
1017,2030,county,21007,16956.12330708873
1018,647,county,21009,159424.06854044745
1019,648,county,21011,81579.56207225467
1020,649,county,21013,70672.22968677664
1021,650,county,21015,72549.25995192843
1022,651,county,21017,43606.33371477593
1023,652,county,21019,10832.288353104559
1024,653,county,21021,13238.753348578895
1025,654,county,21023,43432.36148886929
1026,655,county,21025,105545.30317078544
1027,656,county,21027,297707.74032791064
1028,657,county,21029,64158.10210195461
1029,658,county,21031,23572.89962280476
1030,659,county,21033,63784.00563640952
1031,660,county,21035,37628.23463152816
1032,661,county,21037,137297.2617421313
1033,2392,county,21039,1920.6713610477404
1034,662,county,21041,135530.9996138165
1035,663,county,21043,59532.68244555723
1036,664,county,21045,121803.01848129703
1037,665,county,21047,67867.81816512591
1038,666,county,21049,1561.7991479488217
1039,667,county,21051,67927.82528239374
1040,668,county,21053,4050.068289663836
1041,2439,county,21055,53091.84470798836
1042,2471,county,21057,102613.14684910387
1043,669,county,21059,116904.12948584324
1044,2299,county,21061,158179.275365527
1045,2352,county,21063,12238.77269606611
1046,670,county,21065,814.367088607595
1047,671,county,21067,62615.422156245964
1048,672,county,21069,5547.578631188444
1049,673,county,21071,212004.41441178124
1050,2353,county,21073,61304.80604183904
1051,2393,county,21075,3339.263234422421
1052,4622,county,21077,45300.92269736842
1053,674,county,21079,18093.77577771883
1054,675,county,21081,63594.76277932819
1055,676,county,21083,121752.72831577407
1056,2180,county,21085,71546.81013303433
1057,2354,county,21087,11501.268385172363
1058,677,county,21089,65098.87541448812
1059,4623,county,21091,34985.032176173416
1060,678,county,21093,193529.27067954466
1061,679,county,21095,203510.22080268816
1062,4624,county,21097,42892.681156813785
1063,2300,county,21099,139736.13634199652
1064,2253,county,21101,9082.58828125
1065,680,county,21103,105638.3700899113
1066,4625,county,21105,103675.0
1067,681,county,21107,101511.60969487803
1068,682,county,21109,49447.7353046414
1069,683,county,21111,357059.76021866984
1070,684,county,21113,25922.938176629763
1071,685,county,21115,124608.62024375719
1072,686,county,21117,15095.166782361706
1073,687,county,21119,174948.6576362907
1074,688,county,21121,69255.61350946291
1075,4626,county,21123,134474.87395204828
1076,2181,county,21125,27458.780597567853
1077,4627,county,21127,72849.41984883964
1078,4628,county,21129,19593.387633606635
1079,2254,county,21131,99114.08239567043
1080,689,county,21133,327918.3973238616
1081,4629,county,21135,32754.755654219225
1082,2301,county,21137,68151.89672920683
1083,2394,county,21139,125750.23773584905
1084,690,county,21141,15979.157907893805
1085,2255,county,21143,86056.1827768014
1086,691,county,21145,39955.03210725713
1087,692,county,21147,14488.505397589639
1088,2256,county,21149,19480.566419256094
1089,693,county,21151,48660.59758519072
1090,4630,county,21153,43207.30967800069
1091,694,county,21155,117051.8683753256
1092,2440,county,21157,11793.017191817593
1093,2395,county,21159,50035.586075534615
1094,4631,county,21161,2453.7641348021325
1095,695,county,21163,74497.11856357302
1096,4632,county,21165,46248.34850011989
1097,4633,county,21167,11941.935254037006
1098,4634,county,21169,78378.42101376684
1099,4635,county,21171,44795.1160833648
1100,4123,county,21173,2271.9485172359286
1101,4636,county,21175,84576.99900172141
1102,696,county,21177,122279.39056718558
1103,697,county,21179,79983.77166135031
1104,4637,county,21181,24088.76490615
1105,2257,county,21183,91147.739770609
1106,698,county,21185,78375.03872675978
1107,2302,county,21187,57521.23962801099
1108,4638,county,21189,63567.311939486026
1109,4639,county,21191,128102.83613445378
1110,2303,county,21193,202231.1077281943
1111,699,county,21195,293870.9245412016
1112,4640,county,21197,45709.888515782404
1113,700,county,21199,134214.43914183945
1114,4641,county,21201,2370.8038017913523
1115,4642,county,21203,59549.10778426215
1116,4136,county,21205,7456.0
1117,2441,county,21207,14582.613197083185
1118,4110,county,21209,17881.087287953003
1119,2208,county,21211,247560.10867221988
1120,701,county,21213,6850.7294401973295
1121,4643,county,21215,108669.52615201683
1122,4168,county,21217,51041.32261830146
1123,4644,county,21219,42851.98202869726
1124,4645,county,21221,18072.05154639175
1125,4646,county,21223,10544.701582516955
1126,2442,county,21225,55066.59849137307
1127,702,county,21227,63230.49498700414
1128,4647,county,21229,48580.80209223178
1129,4648,county,21231,36703.17248459959
1130,2443,county,21233,44858.5955995888
1131,2355,county,21235,9102.573229456422
1132,4649,county,21237,25552.65546497757
1133,4137,county,21239,34006.26231808353
1134,703,county,22000,
1135,704,county,22001,169584.0290334625
1136,705,county,22003,75064.0807393099
1137,706,county,22005,154122.50195822146
1138,707,county,22007,39637.11657929101
1139,708,county,22009,96044.32684918807
1140,709,county,22011,65184.26158928586
1141,710,county,22013,71602.075611519
1142,711,county,22015,168969.83346846083
1143,712,county,22017,77560.44147554487
1144,713,county,22019,129373.7788153804
1145,714,county,22021,79505.66390041493
1146,715,county,22023,70443.30667460985
1147,716,county,22025,132325.18572547374
1148,717,county,22027,96289.05400539057
1149,718,county,22029,18942.246179931746
1150,719,county,22031,5972.419227749178
1151,720,county,22033,324467.922971031
1152,721,county,22035,3393.0
1153,722,county,22037,106481.55225723532
1154,723,county,22039,37671.325512700016
1155,724,county,22041,37029.30250315816
1156,725,county,22043,39784.0910786447
1157,726,county,22045,79564.79003235404
1158,727,county,22047,112796.12855945493
1159,728,county,22049,34364.16846817208
1160,729,county,22051,107229.05344078646
1161,730,county,22053,52619.08179636155
1162,731,county,22055,118273.30686753592
1163,732,county,22057,74316.5557438376
1164,733,county,22059,35629.84120277656
1165,734,county,22061,40304.019055909666
1166,735,county,22063,123620.49375034815
1167,736,county,22065,62534.88624464541
1168,737,county,22067,20883.9704287784
1169,738,county,22069,113237.69698093754
1170,739,county,22071,252661.9877379534
1171,740,county,22073,94446.94943423531
1172,741,county,22075,48575.47001436334
1173,742,county,22077,61642.37175397233
1174,743,county,22079,115485.67777931558
1175,4650,county,22081,17691.017046264406
1176,2472,county,22083,38451.13795389678
1177,744,county,22085,80954.91618870449
1178,745,county,22087,41264.24654610855
1179,746,county,22089,96080.569871998
1180,747,county,22091,24657.497525173945
1181,748,county,22093,40851.499355319735
1182,749,county,22095,3122.6935528612858
1183,750,county,22097,106161.50995501455
1184,2473,county,22099,147153.44869911732
1185,751,county,22101,84483.23062941724
1186,752,county,22103,103355.85860564341
1187,753,county,22105,68690.22089310989
1188,754,county,22107,94162.0
1189,755,county,22109,78467.7026805785
1190,756,county,22111,104515.10917462577
1191,757,county,22113,64113.408357167835
1192,758,county,22115,61752.03242133873
1193,759,county,22117,72154.7188744359
1194,2084,county,22119,64717.40868578036
1195,760,county,22121,37743.90329079919
1196,2396,county,22123,12833.995815899581
1197,761,county,22125,61463.341075408374
1198,762,county,22127,83047.62482611356
1199,763,county,23000,
1200,764,county,23001,45111.80967651931
1201,765,county,23003,380902.6827943765
1202,766,county,23005,342504.0629635595
1203,767,county,23007,137101.3321726336
1204,768,county,23009,448754.4008098013
1205,769,county,23011,237359.08691860302
1206,770,county,23013,123953.75677936223
1207,771,county,23015,187950.96446858917
1208,772,county,23017,135845.30845433514
1209,773,county,23019,382607.36146273365
1210,4651,county,23021,80689.46741266976
1211,774,county,23023,53120.61366385566
1212,775,county,23025,161395.12654305337
1213,776,county,23027,117740.29216838678
1214,4103,county,23029,214682.18392072848
1215,777,county,23031,347690.57737604744
1216,2088,county,24000,
1217,778,county,24001,49832.4095651812
1218,779,county,24003,197827.21136291936
1219,780,county,24005,317160.17828324006
1220,781,county,24009,180502.5338694074
1221,782,county,24011,125083.05204360085
1222,783,county,24013,159301.5491826057
1223,784,county,24015,81277.59488271571
1224,785,county,24017,279412.30892900436
1225,786,county,24019,83803.52212112716
1226,787,county,24021,200196.82412346808
1227,788,county,24023,153653.81614428654
1228,789,county,24025,266634.19628163904
1229,790,county,24027,152003.32816260692
1230,791,county,24029,114198.95235410135
1231,792,county,24031,339412.2739586232
1232,793,county,24033,281899.8140774669
1233,794,county,24035,94074.11170072737
1234,795,county,24037,134045.35287624082
1235,796,county,24039,63647.860366265995
1236,797,county,24041,96395.69481623806
1237,798,county,24043,246708.33427318512
1238,799,county,24045,184445.96936621587
1239,800,county,24047,80472.411714625
1240,801,county,24510,124787.37118879966
1241,3238,county,25000,
1242,802,county,25001,412384.5744103156
1243,803,county,25003,222436.80207063135
1244,804,county,25005,261200.811594964
1245,4652,county,25007,27854.597963802804
1246,805,county,25009,328504.7363054106
1247,806,county,25011,194267.67097839282
1248,807,county,25013,365054.089547061
1249,808,county,25015,255690.027966748
1250,809,county,25017,570420.4336921507
1251,4653,county,25019,10109.424731182797
1252,810,county,25021,171070.8368827004
1253,811,county,25023,275134.36057467776
1254,812,county,25025,371133.5416808325
1255,813,county,25027,538362.3231410694
1256,814,county,26000,
1257,2444,county,26001,91216.75370339259
1258,4654,county,26003,82415.22527061257
1259,815,county,26005,193928.33293812547
1260,2356,county,26007,91948.70586345965
1261,816,county,26009,66417.06130413851
1262,2209,county,26011,118275.96073741149
1263,4655,county,26013,5124.271512961979
1264,817,county,26015,138930.50300650383
1265,818,county,26017,104203.35184171109
1266,819,county,26019,114215.73880486061
1267,820,county,26021,164530.0843412253
1268,821,county,26023,30799.68402669891
1269,822,county,26025,149991.9720355479
1270,823,county,26027,112277.08316801766
1271,2492,county,26029,93144.55568184453
1272,2139,county,26031,29473.104307678608
1273,2258,county,26033,117025.70128518867
1274,824,county,26035,7646.017047892007
1275,825,county,26037,75484.59692939364
1276,2304,county,26039,15792.478260869564
1277,2079,county,26041,97270.5601349798
1278,826,county,26043,108919.24870168319
1279,827,county,26045,113651.89312180455
1280,4138,county,26047,24770.39173218073
1281,828,county,26049,173111.1666956247
1282,4656,county,26051,155428.30892051075
1283,4096,county,26053,69460.44221220257
1284,829,county,26055,33616.29697431119
1285,830,county,26057,140430.7502208785
1286,831,county,26059,150640.3038188628
1287,2474,county,26061,72780.10122885199
1288,832,county,26063,103303.36059300954
1289,833,county,26065,390179.08079480915
1290,834,county,26067,201122.07112841375
1291,4160,county,26069,98435.26423983736
1292,4657,county,26071,6381.190930130822
1293,2031,county,26073,89241.76843317175
1294,835,county,26075,156197.76328957395
1295,836,county,26077,224726.40321084627
1296,2497,county,26079,107822.73588764717
1297,837,county,26081,345877.35263768374
1298,4658,county,26083,31078.780435323664
1299,2082,county,26085,40787.81930631706
1300,838,county,26087,220095.84758935223
1301,2432,county,26089,31223.098801182736
1302,839,county,26091,140670.0824397327
1303,840,county,26093,130625.62511842215
1304,4659,county,26095,2428.567768979972
1305,4660,county,26097,115471.6872407242
1306,841,county,26099,362187.57353062445
1307,2063,county,26101,133188.49300503382
1308,842,county,26103,212990.34252147804
1309,2259,county,26105,35105.25391175285
1310,843,county,26107,144991.0341834529
1311,2049,county,26109,74562.64275946109
1312,2050,county,26111,238120.67058690518
1313,4661,county,26113,68110.46913137395
1314,844,county,26115,139720.54601838667
1315,4124,county,26117,253643.77972671535
1316,4662,county,26119,23378.043471744106
1317,845,county,26121,186805.96745307505
1318,4139,county,26123,62116.21587067946
1319,846,county,26125,476237.8643739492
1320,4179,county,26127,27660.682316730523
1321,4663,county,26129,19919.61339639625
1322,4664,county,26131,115755.11289105052
1323,4665,county,26133,6562.109839544936
1324,4666,county,26135,44037.99987862115
1325,2397,county,26137,98065.12294536315
1326,847,county,26139,91794.2059635805
1327,4667,county,26141,125254.19941083857
1328,4100,county,26143,15772.735174461268
1329,848,county,26145,243141.39087439902
1330,849,county,26147,207126.98537193608
1331,850,county,26149,116877.96656524157
1332,851,county,26151,109122.70016831286
1333,4668,county,26153,49106.40001441318
1334,4111,county,26155,167404.63906502997
1335,2182,county,26157,142977.20895410376
1336,852,county,26159,175607.42094908617
1337,853,county,26161,168082.13044650134
1338,854,county,26163,481395.69332183007
1339,4140,county,26165,69574.99133471234
1340,855,county,27000,
1341,856,county,27001,79246.27340817802
1342,857,county,27003,135967.69505286097
1343,858,county,27005,114189.91201999871
1344,2051,county,27007,219324.39851126744
1345,859,county,27009,55829.45519506383
1346,4669,county,27011,27033.56939288612
1347,860,county,27013,45489.022546196495
1348,4161,county,27015,76094.51217071741
1349,861,county,27017,78652.51277947995
1350,862,county,27019,95613.61079943366
1351,863,county,27021,99463.70707414138
1352,4670,county,27023,59472.77307741466
1353,864,county,27025,230226.0283507038
1354,865,county,27027,118201.11277826122
1355,4671,county,27029,32277.87843823608
1356,4672,county,27031,69681.47273671014
1357,4098,county,27033,110734.4962099304
1358,2183,county,27035,71300.89491288445
1359,866,county,27037,217917.98201133724
1360,2260,county,27039,69366.14830228499
1361,867,county,27041,163190.5252357162
1362,4673,county,27043,73501.02338343642
1363,2398,county,27045,128398.66347942803
1364,2261,county,27047,262083.7829174081
1365,2493,county,27049,117013.55274930323
1366,4674,county,27051,86305.2025162664
1367,868,county,27053,514426.4787353565
1368,4675,county,27055,86189.22437402658
1369,4676,county,27057,195445.6462456358
1370,2399,county,27059,79207.71654679581
1371,869,county,27061,145037.74220005222
1372,4677,county,27063,61779.72191254717
1373,4678,county,27065,62270.865631241126
1374,870,county,27067,80435.55766898286
1375,4679,county,27069,27584.80572464092
1376,2227,county,27071,39579.18382585576
1377,4680,county,27073,50903.849788095846
1378,2210,county,27075,16405.287453128916
1379,4681,county,27077,12038.281433951664
1380,871,county,27079,176244.48224331546
1381,4682,county,27081,44165.85129263418
1382,872,county,27083,40617.61450074839
1383,873,county,27085,42560.004182091136
1384,4683,county,27087,25998.441300255672
1385,874,county,27089,129436.32841362682
1386,4162,county,27091,141328.26943168647
1387,2445,county,27093,50125.98223872494
1388,4163,county,27095,170294.63887933464
1389,875,county,27097,112942.75294156378
1390,4125,county,27099,110726.40301826263
1391,4684,county,27101,181961.58840792088
1392,4141,county,27103,146511.40087453902
1393,4685,county,27105,41240.1062140823
1394,4686,county,27107,137767.98060377012
1395,876,county,27109,180778.0658681953
1396,877,county,27111,260471.466302353
1397,4687,county,27113,77385.58448347467
1398,2446,county,27115,104227.49029106872
1399,4688,county,27117,59492.34096788457
1400,2305,county,27119,192395.9649182015
1401,4689,county,27121,84007.08905889718
1402,878,county,27123,133202.23184934197
1403,4690,county,27125,68165.81159101239
1404,4691,county,27127,159510.60444445774
1405,4692,county,27129,122318.92713484718
1406,879,county,27131,31819.3186572332
1407,4693,county,27133,99391.04582362447
1408,4694,county,27135,21269.204907502433
1409,880,county,27137,370517.02122735087
1410,881,county,27139,93252.64357835856
1411,882,county,27141,52078.29484977319
1412,4695,county,27143,97871.46348942653
1413,883,county,27145,216335.67442869538
1414,2306,county,27147,43676.13963294373
1415,4696,county,27149,64540.0577229207
1416,4697,county,27151,67342.13160487651
1417,4698,county,27153,130823.22979591932
1418,4699,county,27155,100541.06012379155
1419,4700,county,27157,102527.76070691875
1420,4701,county,27159,23020.41083297928
1421,4702,county,27161,127646.33002362093
1422,884,county,27163,59328.90214917493
1423,4703,county,27165,82852.37146987148
1424,4704,county,27167,153737.77630895516
1425,2059,county,27169,96687.03407415509
1426,885,county,27171,126166.31154866023
1427,4705,county,27173,30462.33726452343
1428,886,county,28000,
1429,887,county,28001,9647.687436574202
1430,888,county,28003,4785.295112781955
1431,889,county,28005,54199.635852970736
1432,890,county,28007,81447.70610059284
1433,891,county,28009,80393.91021224787
1434,892,county,28011,96082.67797118731
1435,893,county,28013,55193.505467172436
1436,894,county,28015,126545.44679920551
1437,895,county,28017,66711.67304866746
1438,896,county,28019,53175.95190173367
1439,897,county,28021,9071.690404129547
1440,898,county,28023,42138.74418797077
1441,899,county,28025,49923.4643669413
1442,900,county,28027,78622.4115228002
1443,901,county,28029,23219.070361516093
1444,902,county,28031,57974.36625793663
1445,903,county,28033,60735.41943164961
1446,904,county,28035,87270.05972101551
1447,905,county,28037,32870.56112196465
1448,4706,county,28039,2148.303738317757
1449,906,county,28041,96327.21800215203
1450,907,county,28043,24072.306937968875
1451,908,county,28045,38066.54899309544
1452,909,county,28047,77561.41764218661
1453,910,county,28049,109829.65571255138
1454,911,county,28051,80550.73427371861
1455,912,county,28053,96913.06745552298
1456,913,county,28055,15975.495927303142
1457,914,county,28057,69316.53695892543
1458,915,county,28059,54979.094512762706
1459,916,county,28061,174572.30018169284
1460,2184,county,28063,158674.80879387827
1461,917,county,28065,71787.04738564685
1462,918,county,28067,111309.67451808065
1463,919,county,28069,56260.468392256706
1464,920,county,28071,92832.97289100764
1465,4112,county,28073,46234.52028209912
1466,921,county,28075,76046.61983184697
1467,922,county,28077,43355.18486157563
1468,923,county,28079,12243.772908744459
1469,924,county,28081,46213.44089205292
1470,925,county,28083,56942.23497447457
1471,926,county,28085,41542.50232152141
1472,927,county,28087,35379.88418592574
1473,928,county,28089,81338.8499257034
1474,929,county,28091,20988.30871798913
1475,2357,county,28093,25231.471872606446
1476,930,county,28095,53005.925609752354
1477,4707,county,28097,27079.08123772383
1478,2494,county,28099,117380.0
1479,931,county,28101,265967.4914553697
1480,2422,county,28103,89591.79932586403
1481,4126,county,28105,52573.432722143865
1482,932,county,28107,93339.1039960332
1483,4127,county,28109,6804.138028169014
1484,4708,county,28111,71770.21883132005
1485,933,county,28113,139239.04218562465
1486,934,county,28115,75001.66179403587
1487,935,county,28117,36013.46724492651
1488,2158,county,28119,33609.90366120742
1489,936,county,28121,158913.7794962535
1490,937,county,28123,163965.05610568856
1491,938,county,28125,42262.29307543633
1492,939,county,28127,55548.23194113509
1493,940,county,28129,121207.92644283638
1494,4709,county,28131,87601.43765586035
1495,941,county,28133,177258.8865906265
1496,942,county,28135,151308.08532634657
1497,4710,county,28137,15558.547026227141
1498,2475,county,28139,104598.23078466314
1499,943,county,28141,9965.58395429396
1500,944,county,28143,49379.57860262009
1501,4142,county,28145,129862.25873783958
1502,4711,county,28147,20681.164019122883
1503,945,county,28149,6435.15206266617
1504,946,county,28151,45135.150759569326
1505,2447,county,28153,169990.44822143123
1506,4712,county,28155,87636.15174023769
1507,2423,county,28157,1081.2309334076647
1508,947,county,28159,26388.96010824983
1509,4713,county,28161,14138.173239193758
1510,948,county,28163,50124.94198315558
1511,949,county,29000,
1512,950,county,29001,121174.9899569584
1513,951,county,29003,162576.92283913228
1514,2140,county,29005,12845.717694366016
1515,952,county,29007,96595.30995399163
1516,953,county,29009,205960.3976468209
1517,954,county,29011,34391.778545979054
1518,955,county,29013,86674.82955272432
1519,956,county,29015,47373.13932133565
1520,957,county,29017,96490.90081849914
1521,958,county,29019,44816.57123518106
1522,959,county,29021,155820.69316444494
1523,960,county,29023,224393.05336922628
1524,961,county,29025,113996.18473565968
1525,962,county,29027,135895.58718449235
1526,963,county,29029,252758.92604871374
1527,964,county,29031,210602.30377806112
1528,965,county,29033,88122.2488818488
1529,2307,county,29035,80826.92543481584
1530,966,county,29037,155249.70038609332
1531,967,county,29039,60787.81566775098
1532,968,county,29041,131959.45080723218
1533,969,county,29043,197057.77538735932
1534,970,county,29045,51275.711931614824
1535,971,county,29047,215523.94610809867
1536,2185,county,29049,39217.06060322128
1537,972,county,29051,88357.9491300973
1538,973,county,29053,51013.631958816826
1539,974,county,29055,68607.81729553315
1540,975,county,29057,158923.30409970347
1541,976,county,29059,209549.29837610584
1542,977,county,29061,157767.35101134024
1543,2448,county,29063,133491.76338019923
1544,978,county,29065,77854.80086452735
1545,2211,county,29067,85600.04934541835
1546,979,county,29069,99976.38326992809
1547,980,county,29071,260652.57254958904
1548,981,county,29073,34981.13968544685
1549,2159,county,29075,107897.84200647908
1550,982,county,29077,94642.643689329
1551,4714,county,29079,134966.04472910694
1552,983,county,29081,106489.47182158829
1553,984,county,29083,17420.982593995934
1554,2212,county,29085,65208.45047937432
1555,2213,county,29087,19429.138162071475
1556,985,county,29089,67885.65308937433
1557,986,county,29091,14827.399942479009
1558,987,county,29093,67092.16732024575
1559,988,county,29095,431220.06527992757
1560,989,county,29097,155691.12445558584
1561,990,county,29099,250465.3482363755
1562,991,county,29101,65661.24321878582
1563,2308,county,29103,161610.76360300102
1564,2309,county,29105,202915.10126261978
1565,992,county,29107,105787.89530638863
1566,993,county,29109,147296.66240313422
1567,2310,county,29111,52801.38775290421
1568,994,county,29113,134504.47455815476
1569,2214,county,29115,44894.280395808455
1570,4715,county,29117,89292.1553293582
1571,995,county,29119,115075.30829354643
1572,996,county,29121,62329.2939922761
1573,997,county,29123,13200.652574007287
1574,998,county,29125,58337.4886894361
1575,999,county,29127,38548.08170107163
1576,2482,county,29129,47765.61436132473
1577,1000,county,29131,126220.4904133809
1578,1001,county,29133,10354.169003836056
1579,1002,county,29135,125688.20354982786
1580,1003,county,29137,146106.93136534822
1581,2122,county,29139,60368.371469089645
1582,1004,county,29141,26405.626441760218
1583,1005,county,29143,101183.58201300506
1584,2186,county,29145,240677.43295526347
1585,1006,county,29147,34075.625347129644
1586,1007,county,29149,244473.2616866248
1587,1008,county,29151,143408.06987077591
1588,1009,county,29153,77806.15495841096
1589,1010,county,29155,21062.246437176902
1590,2106,county,29157,53431.3040815711
1591,1011,county,29159,33691.36480115306
